Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,GO_type
GO_Biological_Process_2023,Gluconeogenesis (GO:0006094),6/32,8.292648969005639e-05,0.0118540362345674,0,0,9.80844645550528,92.17542492675834,SLC25A1;GPI;G6PC3;PGK1;ENO1;ENO3,Biological_Process
GO_Biological_Process_2023,Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),4/11,8.360529334203768e-05,0.0118540362345674,0,0,24.205763867369072,227.2776893595588,CD84;SYK;OAS3;LGALS9,Biological_Process
GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),6/35,0.00014003077077252453,0.018530738665564,0,0,8.792427315753887,78.02090830360025,SLC25A1;GPI;G6PC3;PGK1;ENO1;ENO3,Biological_Process
GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),8/71,0.00023715577988008232,0.0280131802516565,0,0,5.41057969504359,45.16099052995308,ACLY;PCYT2;ACSS2;MVD;LSS;ACSF3;FADS1;FDFT1,Biological_Process
GO_Biological_Process_2023,Regulation Of Mast Cell Degranulation (GO:0043304),4/14,0.00023991136739453947,0.0280131802516565,0,0,16.941431670281997,141.2109159475375,CD84;SYK;LGALS9;UNC13D,Biological_Process
GO_Biological_Process_2023,"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)",3/8,0.0006409653591355179,0.0706842354380001,0,0,25.363636363636363,186.48702775377808,PFKL;ALDOC;PFKP,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),5/33,0.0009218088514741622,0.0893142488298529,0,0,7.572593167701863,52.92616124919601,MAPK11;CD40LG;SYK;IL16;LGALS9,Biological_Process
GO_Biological_Process_2023,Regulation Of Sequestering Of Calcium Ion (GO:0051282),3/9,0.0009448862596609126,0.0893142488298529,0,0,21.135281385281385,147.19552585740124,UBASH3B;ANXA6;PTK2B,Biological_Process
GO_Biological_Process_2023,Fructose 6-Phosphate Metabolic Process (GO:0006002),3/9,0.0009448862596609126,0.0893142488298529,0,0,21.135281385281385,147.19552585740124,PFKL;HK2;PFKP,Biological_Process
GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),5/36,0.0013829137702611,0.1247765379076564,0,0,6.838709677419355,45.02307311418994,CD1E;CD1D;CD1C;CD1B;CD1A,Biological_Process
GO_Biological_Process_2023,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),4/23,0.0017981817105136,0.1551908997986742,0,0,8.91243292613312,56.3353039091578,BTN3A2;SLA2;SCART1;MYO1G,Biological_Process
GO_Biological_Process_2023,Regulation Of Small Molecule Metabolic Process (GO:0062012),5/40,0.0022370625678275,0.1850237165474044,0,0,6.055900621118012,36.95668842643924,BCKDK;EPHX2;DGKQ;ABCG1;PDK1,Biological_Process
GO_Biological_Process_2023,acyl-CoA Biosynthetic Process (GO:0071616),3/13,0.0030017106105651,0.2360315947230673,0,0,12.678571428571429,73.64440703572424,SLC25A1;ACLY;ACSS2,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),5/43,0.0030915977142568,0.2360315947230673,0,0,5.576945080091533,32.22954073472892,CD1E;CD1D;CD1C;CD1B;CD1A,Biological_Process
