Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,GO_type
KEGG_2021_Human,Galactose metabolism,6/31,6.8716470356026e-05,0.0039075248251182,0,0,10.201307189542485,97.78485086547369,PFKL;G6PC3;GAA;HK2;PFKP;GALK1,KEGG_2021_Human
KEGG_2021_Human,Steroid biosynthesis,5/20,7.72238107730881e-05,0.0039075248251182,0,0,14.144927536231885,133.9355283120892,MSMO1;DHCR7;LSS;TM7SF2;FDFT1,KEGG_2021_Human
GO_Biological_Process_2023,Pyruvate Metabolic Process (GO:0006090),8/50,1.8317292886652957e-05,0.0046520571800226,0,0,8.124622277795144,88.62065787762694,GPI;PFKL;UCP2;PGK1;ALDOC;ENO1;ENO3;HK2,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639),4/8,1.874884505802584e-05,0.0046520571800226,0,0,42.366594360086765,461.134044718798,CD84;SYK;OAS3;LGALS9,Biological_Process
GO_Biological_Process_2023,acetyl-CoA Metabolic Process (GO:0006084),5/16,2.3495693744844877e-05,0.0051821057870574,0,0,19.292490118577074,205.6327370676154,ACLY;ACSS2;NUDT8;HMGCS1;MVD,Biological_Process
GO_Biological_Process_2023,Phosphate-Containing Compound Metabolic Process (GO:0006796),15/184,2.7635227658639965e-05,0.00548559269024,0,0,3.819723865877712,40.09342305688233,GPI;PFKFB4;EPHX2;PIK3CD;HK2;BCKDK;PFKL;G6PC3;IMPA2;ACP6;PGK1;ALDOC;EPHB2;PLCB2;PFKP,Biological_Process
KEGG_2021_Human,Central carbon metabolism in cancer,8/70,0.0002147308732340817,0.0090544851547037,0,0,5.498129455777511,46.43788901438441,PFKL;KIT;IDH2;PIK3CD;SLC16A3;HK2;PFKP;PDK1,KEGG_2021_Human
GO_Biological_Process_2023,Leukocyte Cell-Cell Adhesion (GO:0007159),6/31,6.8716470356026e-05,0.0113668494713926,0,0,10.201307189542485,97.78485086547369,CD40LG;SYK;SELL;ITGB2;CERCAM;PECAM1,Biological_Process
GO_Biological_Process_2023,Glucose Metabolic Process (GO:0006006),8/59,6.302172111878871e-05,0.0113668494713926,0,0,6.6877762045737335,64.68437951626485,SLC25A1;GPI;G6PC3;GAA;PGK1;ENO1;ENO3;HK2,Biological_Process
GO_Biological_Process_2023,Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),4/11,8.360529334203768e-05,0.0118540362345674,0,0,24.205763867369072,227.2776893595588,CD84;SYK;OAS3;LGALS9,Biological_Process
GO_Biological_Process_2023,Gluconeogenesis (GO:0006094),6/32,8.292648969005639e-05,0.0118540362345674,0,0,9.80844645550528,92.17542492675834,SLC25A1;GPI;G6PC3;PGK1;ENO1;ENO3,Biological_Process
GO_Cellular_Component_2023,Intracellular Organelle Lumen (GO:0070013),37/856,0.0002315590734822499,0.014279476198072,0,0,1.9755457419008824,16.53665241980372,CYFIP1;GPI;ACSS2;OGDHL;APEH;CST3;QARS1;ACP6;COTL1;GPC2;NT5M;TK1;PDK1;POLG;ARSA;CRTAP;DBNL;MMAB;IDH2;AMPD3;ACSF3;ACSF2;BCKDK;GSTZ1;EEF1A1;ACLY;PFKL;ETHE1;IMPDH2;SARDH;NUCB1;ALDOC;MELTF;AGRN;MFGE8;NAT8L;VCL,Cellular_Component
GO_Cellular_Component_2023,Cytoplasmic Vesicle Lumen (GO:0060205),10/115,0.0003542944061732183,0.0163861162855113,0,0,4.06698063840921,32.31371611960956,EEF1A1;CYFIP1;GPI;PFKL;DBNL;IMPDH2;COTL1;ALDOC;AMPD3;VCL,Cellular_Component
GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),6/35,0.00014003077077252453,0.018530738665564,0,0,8.792427315753887,78.02090830360025,SLC25A1;GPI;G6PC3;PGK1;ENO1;ENO3,Biological_Process
KEGG_2021_Human,Amoebiasis,9/102,0.0006226612723386928,0.0196916627377111,0,0,4.1260611205432935,30.45655272065236,ITGB2;PIK3CD;CD1E;CD1D;CD1C;CD1B;PLCB2;VCL;CD1A,KEGG_2021_Human
KEGG_2021_Human,Pentose phosphate pathway,5/30,0.000586096086471705,0.0196916627377111,0,0,8.482608695652173,63.12780134654789,GPI;PFKL;ALDOC;TKT;PFKP,KEGG_2021_Human
GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),8/71,0.00023715577988008232,0.0280131802516565,0,0,5.41057969504359,45.16099052995308,ACLY;PCYT2;ACSS2;MVD;LSS;ACSF3;FADS1;FDFT1,Biological_Process
GO_Biological_Process_2023,Regulation Of Mast Cell Degranulation (GO:0043304),4/14,0.00023991136739453947,0.0280131802516565,0,0,16.941431670281997,141.2109159475375,CD84;SYK;LGALS9;UNC13D,Biological_Process
KEGG_2021_Human,HIF-1 signaling pathway,9/109,0.0010052781712886,0.0282594863706697,0,0,3.835855263157895,26.476956386822216,PFKL;PGK1;PIK3CD;ALDOC;ENO1;ENO3;HK2;PFKP;PDK1,KEGG_2021_Human
KEGG_2021_Human,Starch and sucrose metabolism,5/36,0.0013829137702611,0.0347983337020032,0,0,6.838709677419355,45.02307311418994,GPI;G6PC3;GBE1;GAA;HK2,KEGG_2021_Human
KEGG_2021_Human,Terpenoid backbone biosynthesis,4/22,0.0015129710305218,0.0347983337020032,0,0,9.408050132562064,61.09286690394015,FDPS;HMGCS1;MVD;ACAT2,KEGG_2021_Human
GO_Biological_Process_2023,"Fructose 1,6-Bisphosphate Metabolic Process (GO:0030388)",3/8,0.0006409653591355179,0.0706842354380001,0,0,25.363636363636363,186.48702775377808,PFKL;ALDOC;PFKP,Biological_Process
GO_Molecular_Function_2023,Phosphofructokinase Activity (GO:0008443),3/6,0.00023702528909574108,0.0867512558090412,0,0,42.27705627705628,352.9011201076819,PFKFB4;PFKL;PFKP,Molecular_Function
GO_Biological_Process_2023,Fructose 6-Phosphate Metabolic Process (GO:0006002),3/9,0.0009448862596609126,0.0893142488298529,0,0,21.135281385281385,147.19552585740124,PFKL;HK2;PFKP,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),5/33,0.0009218088514741622,0.0893142488298529,0,0,7.572593167701863,52.92616124919601,MAPK11;CD40LG;SYK;IL16;LGALS9,Biological_Process
GO_Biological_Process_2023,Regulation Of Sequestering Of Calcium Ion (GO:0051282),3/9,0.0009448862596609126,0.0893142488298529,0,0,21.135281385281385,147.19552585740124,UBASH3B;ANXA6;PTK2B,Biological_Process
GO_Cellular_Component_2023,Secretory Granule Lumen (GO:0034774),16/316,0.0031270591713046,0.1046303840426947,0,0,2.2847809948032665,13.177845157168983,LGALS3BP;CYFIP1;ARSA;GPI;DBNL;ANXA2;AMPD3;UNC13D;EEF1A1;ACLY;PFKL;IMPDH2;PCYOX1L;COTL1;ALDOC;VCL,Cellular_Component
GO_Cellular_Component_2023,Cortical Cytoskeleton (GO:0030863),6/63,0.0033934178608441,0.1046303840426947,0,0,4.466918931315216,25.39853317911663,EEF1A1;RIMS3;GYPC;COTL1;CORO1A;SPTBN2,Cellular_Component
GO_Cellular_Component_2023,Tertiary Granule (GO:0070820),10/162,0.0046990839059535,0.1086663153251748,0,0,2.8026315789473686,15.023191851523933,CST3;CYFIP1;HGSNAT;DBNL;GAA;ITGB2;TBC1D10C;NBEAL2;ALDOC;VPS35L,Cellular_Component
GO_Cellular_Component_2023,Mitochondrial Matrix (GO:0005759),17/355,0.004151539729935,0.1086663153251748,0,0,2.1551999683009297,11.819711449044537,ACSS2;MMAB;IDH2;OGDHL;ACSF3;ACSF2;BCKDK;GSTZ1;QARS1;ETHE1;ACP6;SARDH;NT5M;TK1;NAT8L;PDK1;POLG,Cellular_Component
GO_Cellular_Component_2023,Secretory Granule Membrane (GO:0030667),14/279,0.0059605693583015,0.1133455116464528,0,0,2.257289879931389,11.563168923974931,HGSNAT;SLC44A2;GAA;RAB3D;ITGB2;NBEAL2;PCSK4;BST2;RAB44;SELL;RAB37;TBC1D10C;PECAM1;VPS35L,Cellular_Component
GO_Cellular_Component_2023,Actin Filament (GO:0005884),6/71,0.0061267844133217,0.1133455116464528,0,0,3.9155354449472095,19.949986821679847,MICAL1;COTL1;RCSD1;CORO1A;CORO1B;AMOT,Cellular_Component
GO_Cellular_Component_2023,Actin Cytoskeleton (GO:0015629),15/327,0.0099643284309893,0.1139890954129543,0,0,2.0537393162393163,9.465158176982928,DBNL;MYO7B;RCSD1;CORO1A;TRIOBP;CORO1B;AMOT;EEF1A1;ABLIM1;SCNN1D;MICAL1;COTL1;VILL;SPTBN2;MYO1G,Cellular_Component
GO_Cellular_Component_2023,Extracellular Membrane-Bounded Organelle (GO:0065010),5/57,0.0103267546918825,0.1139890954129543,0,0,4.072533444816053,18.62376552586168,ITGB2;HEXD;MFGE8;FBLN2;VCL,Cellular_Component
GO_Cellular_Component_2023,Azurophil Granule (GO:0042582),9/155,0.0104649088136274,0.1139890954129543,0,0,2.621079668348955,11.95140940145768,BST2;RAB44;ARSA;ACLY;ANXA2;RAB37;RAB3D;GAA;UNC13D,Cellular_Component
GO_Cellular_Component_2023,Dihydrolipoyl Dehydrogenase Complex (GO:0045240),2/7,0.0104833668861241,0.1139890954129543,0,0,16.872570194384448,76.90459088384463,BCKDK;OGDHL,Cellular_Component
GO_Cellular_Component_2023,Azurophil Granule Membrane (GO:0035577),5/58,0.0110908309050442,0.1139890954129543,0,0,3.995488105004102,17.986235315016017,BST2;RAB44;RAB37;RAB3D;GAA,Cellular_Component
GO_Cellular_Component_2023,T Cell Receptor Complex (GO:0042101),3/19,0.0091716999479135,0.1139890954129543,0,0,7.921672077922078,37.16557519260444,CD4;SYK;TRBC1,Cellular_Component
GO_Cellular_Component_2023,Vesicle (GO:0031982),12/235,0.0091890537840836,0.1139890954129543,0,0,2.294063493006266,10.758566623569797,CST3;ANXA2;LAMP3;DGKQ;ITGB2;MYO7B;HEXD;MFGE8;FBLN2;WDR54;VCL;MYO1G,Cellular_Component
GO_Cellular_Component_2023,Lysosomal Membrane (GO:0005765),16/356,0.0095349241505615,0.1139890954129543,0,0,2.011790907899908,9.360448655080974,ABCA2;HGSNAT;ANXA2;LRP1;SLC44A2;GAA;RAB3D;WDR41;ARRB1;ABCC10;TPCN2;BST2;EEF1A1;RAB44;RAB37;ANXA6,Cellular_Component
GO_Cellular_Component_2023,Extracellular Vesicle (GO:1903561),5/60,0.0127327884928901,0.1157442294365207,0,0,3.849802371541502,16.798900773088704,ITGB2;HEXD;MFGE8;FBLN2;VCL,Cellular_Component
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Membrane (GO:0101003),5/60,0.0127327884928901,0.1157442294365207,0,0,3.849802371541502,16.798900773088704,GAA;ITGB2;TBC1D10C;NBEAL2;VPS35L,Cellular_Component
GO_Cellular_Component_2023,"Phosphatidylinositol 3-Kinase Complex, Class I (GO:0097651)",2/8,0.0137641786356943,0.1157442294365207,0,0,14.059755219582431,60.25569347401861,PIK3CD;PIK3R5,Cellular_Component
GO_Cellular_Component_2023,"Phosphatidylinositol 3-Kinase Complex, Class IA (GO:0005943)",2/8,0.0137641786356943,0.1157442294365207,0,0,14.059755219582431,60.25569347401861,PIK3CD;PIK3R5,Cellular_Component
GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),5/36,0.0013829137702611,0.1247765379076564,0,0,6.838709677419355,45.02307311418994,CD1E;CD1D;CD1C;CD1B;CD1A,Biological_Process
KEGG_2021_Human,Malaria,5/50,0.0059613715502397,0.1256855835175556,0,0,4.707729468599034,24.115130935694932,CD40LG;GYPC;LRP1;ITGB2;PECAM1,KEGG_2021_Human
GO_Cellular_Component_2023,Nuclear Membrane (GO:0031965),11/227,0.0175771952509896,0.1413817878883952,0,0,2.1670439712840595,8.75735611889336,RAP1GAP2;CREB3L4;NRM;TMC8;ENO1;TMEM97;DHCR7;APEH;SLC16A3;CEP128;TM7SF2,Cellular_Component
GO_Cellular_Component_2023,Focal Adhesion (GO:0005925),16/387,0.0195649201575502,0.1447804091658722,0,0,1.8407122146248929,7.241393336262135,CYFIP1;RPL3;LRP1;ITGB2;RPL13A;IL16;TRIOBP;CORO1B;RPS4X;PDLIM1;CAPN5;ANXA6;PTK2B;EVL;VIM;VCL,Cellular_Component
GO_Cellular_Component_2023,Cortical Actin Cytoskeleton (GO:0030864),4/44,0.0188166304403356,0.1447804091658722,0,0,4.22885032537961,16.801282402058753,EEF1A1;COTL1;CORO1A;SPTBN2,Cellular_Component
GO_Biological_Process_2023,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),4/23,0.0017981817105136,0.1551908997986742,0,0,8.91243292613312,56.3353039091578,BTN3A2;SLA2;SCART1;MYO1G,Biological_Process
GO_Cellular_Component_2023,Cell-Substrate Junction (GO:0030055),16/395,0.0231415501380061,0.1646610298281208,0,0,1.8011059463715908,6.783191158761623,CYFIP1;RPL3;LRP1;ITGB2;RPL13A;IL16;TRIOBP;CORO1B;RPS4X;PDLIM1;CAPN5;ANXA6;PTK2B;EVL;VIM;VCL,Cellular_Component
GO_Cellular_Component_2023,Filopodium Membrane (GO:0031527),2/11,0.025820629817998,0.1769191302344311,0,0,9.371730261579074,34.26849550891229,PALM;TBC1D10C,Cellular_Component
GO_Biological_Process_2023,Regulation Of Small Molecule Metabolic Process (GO:0062012),5/40,0.0022370625678275,0.1850237165474044,0,0,6.055900621118012,36.95668842643924,BCKDK;EPHX2;DGKQ;ABCG1;PDK1,Biological_Process
KEGG_2021_Human,Pyrimidine metabolism,5/56,0.0095995239250049,0.1868215040789432,0,0,4.152600170502984,19.29315385823935,ENTPD5;CMPK2;TK2;NT5M;TK1,KEGG_2021_Human
KEGG_2021_Human,Axon guidance,10/182,0.0103564925973944,0.187156616224342,0,0,2.474188602095579,11.307392384963716,NTNG2;ROBO3;SEMA4A;ABLIM1;DPYSL2;LIMK1;SLIT1;PIK3CD;EPHB2;NFATC4,KEGG_2021_Human
KEGG_2021_Human,Primary immunodeficiency,4/38,0.0114029933626316,0.1923304880497203,0,0,4.976649228020927,22.2649283745762,CD4;CD40LG;IGLL1;ADA,KEGG_2021_Human
GO_Cellular_Component_2023,Tertiary Granule Lumen (GO:1904724),4/53,0.0345364304593744,0.2281871298208667,0,0,3.4505290185488517,11.613585459901262,CST3;CYFIP1;DBNL;ALDOC,Cellular_Component
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),5/43,0.0030915977142568,0.2360315947230673,0,0,5.576945080091533,32.22954073472892,CD1E;CD1D;CD1C;CD1B;CD1A,Biological_Process
GO_Biological_Process_2023,acyl-CoA Biosynthetic Process (GO:0071616),3/13,0.0030017106105651,0.2360315947230673,0,0,12.678571428571429,73.64440703572424,SLC25A1;ACLY;ACSS2,Biological_Process
