Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,GO_type
GO_Molecular_Function_2023,MAP Kinase Phosphatase Activity (GO:0033549),3/14,0.0022492873980059,0.0396933070236345,0,0,13.885005903187722,84.6588502316841,DUSP10;DUSP8;DUSP16,Molecular_Function
GO_Molecular_Function_2023,Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111),13/270,0.0024874091790688,0.041456819651148,0,0,2.610791180285344,15.655644820712167,RGS14;GPN2;DNAJC27;RND1;LSG1;RIT1;RRAGC;RABL3;DRG1;DHX29;ABCE1;HRAS;RAB5A,Molecular_Function
GO_Molecular_Function_2023,RNA Polymerase II Complex Binding (GO:0000993),4/31,0.0028998091280297,0.0453069527842078,0,0,7.5559413580246915,44.15019924431715,SCAF8;PCF11;WAC;WDR43,Molecular_Function
GO_Molecular_Function_2023,Transcription Coregulator Binding (GO:0001221),7/99,0.003163324936217,0.0453069527842078,0,0,3.898208376126897,22.43860045442526,PER2;CREBBP;RARA;EP300;PAX6;NR1D1;FOS,Molecular_Function
GO_Molecular_Function_2023,Ubiquitin-Dependent Protein Binding (GO:0140036),3/16,0.0033623169524179,0.0453069527842078,0,0,11.747652347652348,66.90434826485921,DNAJB2;DNAJC2;USP15,Molecular_Function
GO_Molecular_Function_2023,"DNA-binding Transcription Activator Activity, RNA Polymerase II-specific (GO:0001228)",15/348,0.0034672977317094,0.0453069527842078,0,0,2.3282129314300897,13.187882159377205,ATF1;ZNF143;ZNF473;JUN;FOS;ZFY;GRHL1;CDKN2AIP;HINFP;DDIT3;MAFF;CREBRF;ATF5;ATF3;ZNF597,Molecular_Function
GO_Molecular_Function_2023,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),25/715,0.0034735330467892,0.0453069527842078,0,0,1.8886493392422248,10.694633705384057,DLX2;ARID4A;GABPB1;JUNB;TCF7L2;ZNF263;JUN;RFX3;PAX6;RFX1;NR1D1;FOS;GRHL1;HINFP;PER2;SFPQ;GRWD1;DDIT3;MAFF;RARA;ATF5;ZNF335;ATF3;ZNF597;TAF2,Molecular_Function
GO_Molecular_Function_2023,RNA Polymerase Core Enzyme Binding (GO:0043175),4/33,0.0036582081925605,0.0457276024070064,0,0,7.034123563218391,39.4669325822471,SCAF8;PCF11;WAC;WDR43,Molecular_Function
GO_Molecular_Function_2023,Tubulin Binding (GO:0015631),14/322,0.0043266848096559,0.0519202177158713,0,0,2.3461351482741857,12.769904899398936,GABARAPL1;RGS14;PLK1;INO80;KIF18A;VAPB;KATNA1;SBDS;DRG1;BIRC5;WHAMM;CCDC66;ATF5;DNAL1,Molecular_Function
GO_Molecular_Function_2023,Basal RNA Polymerase II Transcription Machinery Binding (GO:0001099),4/36,0.0050315969915152,0.058056888363637,0,0,6.373697916666667,33.72972315773161,SCAF8;PCF11;WAC;WDR43,Molecular_Function
GO_Molecular_Function_2023,Primary Amine Oxidase Activity (GO:0008131),2/6,0.0053474268679747,0.0594158540886088,0,0,25.39896373056995,132.86552987269167,AOC3;AOC2,Molecular_Function
GO_Molecular_Function_2023,R-SMAD Binding (GO:0070412),3/19,0.0055729011949222,0.0597096556598814,0,0,9.543506493506491,49.529266966560265,JUN;PAX6;FOS,Molecular_Function
GO_Molecular_Function_2023,GTPase Activity (GO:0003924),12/265,0.0058235600980903,0.0602437251526585,0,0,2.442057017912707,12.56644324092137,LSG1;RIT1;RRAGC;RGS14;RABL3;DRG1;GPN2;ABCE1;HRAS;DNAJC27;RAB5A;RND1,Molecular_Function
GO_Molecular_Function_2023,Nuclear Receptor Binding (GO:0016922),7/115,0.0071660636465459,0.07152280618273,0,0,3.317974142121124,16.38547945021117,LATS1;TCF7L2;MED13;BUD31;EP300;GTF2H1;CCDC62,Molecular_Function
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On The CH-NH2 Group Of Donors, Oxygen As Acceptor (GO:0016641)",2/7,0.0073906899722154,0.07152280618273,0,0,20.318134715025906,99.71194064313907,AOC3;AOC2,Molecular_Function
GO_Molecular_Function_2023,Signal Sequence Binding (GO:0005048),4/41,0.0080197667271381,0.0751853130669204,0,0,5.51097972972973,26.595139175733177,SEC61A2;NFKBIA;KPNA5;KPNA2,Molecular_Function
GO_Molecular_Function_2023,Nuclear Localization Sequence Binding (GO:0008139),3/24,0.0108377302526548,0.0985248204786809,0,0,7.26938775510204,32.891956457119065,NFKBIA;KPNA5;KPNA2,Molecular_Function
GO_Molecular_Function_2023,rRNA Binding (GO:0019843),4/46,0.0119841096480356,0.1029053959121271,0,0,4.853670634920635,21.473481984648355,UTP25;SBDS;DDX21;RPF2,Molecular_Function
GO_Molecular_Function_2023,Protein Heterodimerization Activity (GO:0046982),9/190,0.0121103899685516,0.1029053959121271,0,0,2.5492937214828206,11.251796079842997,PPP2CA;AOC3;RRAGC;VAPB;DDIT3;KATNA1;KRT10;ATF3;AURKA,Molecular_Function
GO_Molecular_Function_2023,Tat Protein Binding (GO:0030957),2/9,0.0123486475094552,0.1029053959121271,0,0,14.511472982975574,63.76644134400074,DNAJA1;GABARAPL1,Molecular_Function
GO_Molecular_Function_2023,RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629),10/228,0.0139018838032514,0.11271797678312,0,0,2.3535265278384543,10.06304615227231,NFKBIA;DNAJA1;TCF7L2;GABARAPL1;CREBBP;JUN;DDIT3;BUD31;EP300;FOS,Molecular_Function
GO_Molecular_Function_2023,Histone Acetyltransferase Activity (GO:0004402),3/27,0.0150076303907951,0.118481292558909,0,0,6.35974025974026,26.70579913183,CREBBP;ING3;EP300,Molecular_Function
GO_Molecular_Function_2023,Nuclear Receptor Coactivator Activity (GO:0030374),4/50,0.0159257945546215,0.120641766809355,0,0,4.430706521739131,18.34230613998765,MED13;BUD31;PPRC1;CCDC62,Molecular_Function
GO_Molecular_Function_2023,Protein Tyrosine Phosphatase Activity (GO:0004725),5/76,0.016085568907914,0.120641766809355,0,0,3.5930202625675727,14.838572752013038,PPP2CA;DUSP10;DUSP1;DUSP8;DUSP16,Molecular_Function
GO_Molecular_Function_2023,tRNA Binding (GO:0000049),4/51,0.01702377669253,0.1245642197014394,0,0,4.336214539007092,17.662027459956082,YRDC;ALKBH1;YARS2;ALKBH8,Molecular_Function
GO_Molecular_Function_2023,Phosphoric Ester Hydrolase Activity (GO:0042578),4/52,0.0181679268364117,0.1297709059743694,0,0,4.245659722222222,17.01701812377504,DUSP12;DUSP10;DUSP8;DUSP16,Molecular_Function
GO_Molecular_Function_2023,Microtubule Binding (GO:0008017),10/239,0.018698085180041,0.1304517570700537,0,0,2.2392042697719554,8.910542035548074,KIF18A;RGS14;VAPB;KATNA1;PLK1;SBDS;DRG1;BIRC5;WHAMM;CCDC66,Molecular_Function
GO_Molecular_Function_2023,pre-mRNA Binding (GO:0036002),3/30,0.0199631314682523,0.1361122600108115,0,0,5.6522366522366525,22.12210891459207,PRPF39;TRA2B;SRSF6,Molecular_Function
GO_Molecular_Function_2023,GDP-dissociation Inhibitor Activity (GO:0005092),2/12,0.0217874260491892,0.1427106135681677,0,0,10.156476683937823,38.86296849022469,EIF5;RGS14,Molecular_Function
GO_Molecular_Function_2023,Protein Serine/Threonine Phosphatase Activity (GO:0004722),4/55,0.0218822940804523,0.1427106135681677,0,0,3.9953022875817,15.270354813821331,PPP2CA;DUSP1;PPM1D;PPM1E,Molecular_Function
GO_Molecular_Function_2023,Iron Ion Binding (GO:0005506),4/56,0.0232158462024478,0.1481862523560498,0,0,3.918269230769231,14.744134466880633,ALKBH1;DPH3;DOHH;ALKBH8,Molecular_Function
GO_Molecular_Function_2023,Ribosomal Large Subunit Binding (GO:0043023),2/13,0.0254227964502303,0.1588924778139399,0,0,9.232689590202543,33.903442625431445,LTN1;NMD3,Molecular_Function
GO_Molecular_Function_2023,Transcription Coactivator Binding (GO:0001223),3/34,0.02780613138468,0.1668367883080805,0,0,4.921910347716799,17.63273756592248,CREBBP;RARA;EP300,Molecular_Function
GO_Molecular_Function_2023,Hsp70 Protein Binding (GO:0030544),3/34,0.02780613138468,0.1668367883080805,0,0,4.921910347716799,17.63273756592248,DNAJB2;DNAJA1;DNAJC2,Molecular_Function
GO_Molecular_Function_2023,RNA Polymerase III Activity (GO:0001056),2/15,0.0333640833414295,0.1924850962005549,0,0,7.811478676763651,26.561178053109284,POLR3C;POLR1C,Molecular_Function
GO_Molecular_Function_2023,Protein Phosphatase Activator Activity (GO:0072542),2/15,0.0333640833414295,0.1924850962005549,0,0,7.811478676763651,26.561178053109284,PPP1R15A;PPP4R3B,Molecular_Function
GO_Molecular_Function_2023,Ribosomal Small Subunit Binding (GO:0043024),2/16,0.0376500583591515,0.2131135378819897,0,0,7.2531458179126576,23.78611707714456,DHX29;EIF1,Molecular_Function
GO_Molecular_Function_2023,GDP Binding (GO:0019003),4/67,0.0411323540964109,0.2285130783133941,0,0,3.232308201058201,10.314167026927144,RIT1;RRAGC;HRAS;RAB5A,Molecular_Function
GO_Molecular_Function_2023,Phosphatase Activator Activity (GO:0019211),2/17,0.0421334615053941,0.2295814415490558,0,0,6.769257340241796,21.437649368217293,PPP1R15A;PPP4R3B,Molecular_Function
GO_Molecular_Function_2023,GTP Binding (GO:0005525),8/201,0.0428552024224904,0.2295814415490558,0,0,2.118243796018544,6.672315933674482,LSG1;RIT1;RRAGC;RABL3;DRG1;HRAS;RAB5A;RND1,Molecular_Function
GO_Molecular_Function_2023,5'-3' RNA Polymerase Activity (GO:0034062),2/18,0.0468050622965759,0.2463424331398736,0,0,6.345854922279793,19.429509599299852,POLR3C;POLR1C,Molecular_Function
GO_Molecular_Function_2023,"DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)",9/243,0.0482106316668765,0.2493653362079822,0,0,1.966511061497869,5.96280707067259,JUN;ZNF263;ZNF614;NR1D1;MXD1;SKIL;ATF3;IKZF5;THAP1,Molecular_Function
