Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,GO_type
GO_Biological_Process_2023,mRNA Processing (GO:0006397),14/214,7.968210203147195e-05,0.0086124971329305,0,0,3.6332620320855615,34.288785313227905,ZCCHC8;PPIL1;YTHDC1;BUD31;SRSF1;CWC25;SFPQ;DDX39A;PRPF3;TRA2B;CWC22;TRA2A;SRSF3;SRSF6,Biological_Process
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),41/1127,8.352107887040506e-05,0.0086124971329305,0,0,2.015608663577839,18.927394807024484,YTHDC1;SRRT;SRSF1;TOB2;AURKA;PPP2CA;FLCN;ING3;TRA2B;ZC3H12A;PCGF1;METTL16;YAF2;HRAS;KDM6A;ZNF143;CREBBP;ZNF263;UTP4;TIPARP;RFX3;BRAF;PAX6;ZBTB11;ATG14;HCFC2;YY1AP1;CLK4;PTBP2;HINFP;THAP1;CLK1;SFPQ;PSPC1;KANSL2;PTRH2;DDIT3;TERF2IP;ATF5;ZNF335;ZNF134,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),25/557,9.754260730056316e-05,0.009499566144327,0,0,2.4700180202572546,22.81116297639381,INO80D;GPATCH3;LRP6;MED13;ING3;EPC1;EP300;YAF2;CREBBP;JUN;RFX3;PAX6;GTF2H1;NR1D1;INO80;FOS;HINFP;DNAJC2;KANSL2;DDIT3;RARA;WAC;DXO;ATF5;TAF2,Biological_Process
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),10/124,0.00015417781291179126,0.0138506958956341,0,0,4.5247377703518055,39.71545136970986,PPP1R15A;PPP2CA;DUSP12;DUSP10;DUSP1;PPP2R2A;PPP4R3B;PPM1D;DUSP16;PPM1E,Biological_Process
GO_Biological_Process_2023,Regulation Of Cellular Response To Heat (GO:1900034),4/15,0.000160688142246195,0.0138506958956341,0,0,18.56155303030303,162.1545639548037,DNAJC2;CREBBP;CHORDC1;EP300,Biological_Process
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),9/102,0.00016592390975945072,0.0138506958956341,0,0,4.983998638181973,43.38063069495077,CLK1;YTHDC1;TRA2B;CWC22;SRSF1;SRSF3;METTL16;CLK4;PTBP2,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),37/1025,0.0002187090874689444,0.0174271377424117,0,0,1.9870583757223432,16.74646714988723,DLX2;ZC3H4;GPS2;ARID4A;IKZF5;FLCN;BCLAF1;ZMYM5;PCGF1;EPC1;EP300;YAF2;TCF7L2;CREBBP;ZNF263;JUN;RBM15;PLK1;RFX3;PAX6;NR1D1;HCFC2;HINFP;THAP1;PER2;SFPQ;PSPC1;DDIT3;MAFF;RARA;ZNF614;BIRC5;ATF5;RCOR3;MXD1;ATF3;ZNF134,Biological_Process
GO_Biological_Process_2023,Protein Localization To Nucleolus (GO:1902570),3/7,0.0002392914164337375,0.0182381675221018,0,0,38.1974025974026,318.48338944994185,UTP25;PINX1;RPF2,Biological_Process
GO_Biological_Process_2023,"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",5/30,0.00025586776233194253,0.0186890078069956,0,0,10.228198433420364,84.59589297084389,UTP25;UTP4;UTP20;WDR46;WDR43,Biological_Process
GO_Biological_Process_2023,Peptidyl-Threonine Dephosphorylation (GO:0035970),4/17,0.0002716932851904696,0.0189601558657733,0,0,15.704326923076923,128.9456647265956,PPP2CA;DUSP10;PPM1D;PPM1E,Biological_Process
GO_Biological_Process_2023,Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796),6/47,0.00028121166714780707,0.0189601558657733,0,0,7.497509896564934,61.30266172343279,PAK1IP1;NOP2;EP300;RPF2;HAPSTR1;AURKA,Biological_Process
GO_Biological_Process_2023,Regulation Of Epidermis Development (GO:0045682),3/8,0.0003773599193069029,0.0244335504918446,0,0,30.556363636363635,240.85476526953187,MAFF;TMEM79;KRT10,Biological_Process
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),8/91,0.0003902677773939816,0.0244335504918446,0,0,4.953455928979074,38.87807782827476,UTP15;NOP58;DDX27;SBDS;DDX10;ESF1;UTP20;RRP12,Biological_Process
GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",8/94,0.00048611379089421946,0.0285339731499651,0,0,4.779926560587516,36.46638392363568,RBM15;YTHDC1;TRA2B;CWC22;TRA2A;SRSF3;METTL16;SRSF6,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Nucleus (GO:1900182),7/72,0.0004883167110661459,0.0285339731499651,0,0,5.525095901473854,42.12634986927835,TCF7L2;CREBBP;PINX1;ZC3H12A;PLK1;EP300;NMD3,Biological_Process
GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),13/228,0.0005396715944758284,0.0304888563335908,0,0,3.1275782945736434,23.53361851140545,CHTOP;USP15;INO80D;DDX21;INO80;HCFC2;CHD2;PER2;SFPQ;WAC;PCGF1;ZNF335;KDM6A,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of rRNA Processing (GO:2000234),3/9,0.0005579065564330625,0.0304888563335908,0,0,25.462337662337664,190.74649572709504,UTP15;RIOK1;WDR43,Biological_Process
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),20/452,0.0005739488071925265,0.0304888563335908,0,0,2.4129428341384864,18.00772083151709,ZNF143;CREBBP;ZNF263;UTP4;SRRT;RFX3;ZBTB11;HCFC2;YY1AP1;HINFP;THAP1;PPP2CA;SFPQ;ING3;PSPC1;DDIT3;PCGF1;TERF2IP;ATF5;YAF2,Biological_Process
GO_Biological_Process_2023,Protein Destabilization (GO:0031648),5/36,0.0006153214087864445,0.031543266378825,0,0,8.246020382380191,60.96584516992783,UTP25;CREBBP;PLK1;EP300;NR1D1,Biological_Process
GO_Biological_Process_2023,Protein Localization To Nucleus (GO:0034504),9/122,0.0006297856949565753,0.031543266378825,0,0,4.097672029327294,30.20037950031859,UTP25;AKIRIN2;PLK1;PINX1;NUP88;KPNA5;KPNA2;RPF2;BANP,Biological_Process
GO_Biological_Process_2023,mRNA Transport (GO:0051028),6/58,0.0008864379962650297,0.0431646057625721,0,0,5.908175594039468,41.52442684719304,NXF1;CHTOP;DDX39A;YTHDC1;SRSF3;NUP88,Biological_Process
GO_Biological_Process_2023,Endosomal Lumen Acidification (GO:0048388),3/11,0.0010646642334155,0.0504420648966859,0,0,19.094805194805197,130.70577090414028,ATP6V0B;RNASEK;ATP6V0A1,Biological_Process
GO_Biological_Process_2023,Regulation Of Cellular Response To Stress (GO:0080135),8/107,0.0011453378515046,0.0528362435180945,0,0,4.149494949494949,28.100610587425354,DNAJC2;CREBBP;INO80D;CHORDC1;EP300;INO80;HAPSTR1;TAF2,Biological_Process
GO_Biological_Process_2023,RNA Methylation (GO:0001510),6/62,0.0012617920422631,0.0552980362521846,0,0,5.485041136873598,36.6138689829474,RBM15;TRMO;TRMT6;TRMT13;TFB2M;METTL16,Biological_Process
GO_Biological_Process_2023,mRNA Export From Nucleus (GO:0006406),6/62,0.0012617920422631,0.0552980362521846,0,0,5.485041136873598,36.6138689829474,NXF1;CHTOP;DDX39A;YTHDC1;SRSF3;NUP88,Biological_Process
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),7/85,0.0013202002821288,0.0564466120627283,0,0,4.6011844673262,30.5057233800373,SFPQ;PCF11;PRPF3;SRSF1;DXO;METTL16;NUDT16L1,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of JUN Kinase Activity (GO:0043508),3/12,0.0013992123590423,0.0584004587000312,0,0,16.97229437229437,111.53930151007792,DNAJA1;DUSP10;DUSP16,Biological_Process
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),5/44,0.0015616051454352,0.0636626469755347,0,0,6.551851107986878,42.33833079583462,DNAJB2;DNAJA1;HSPH1;DDIT3;HSPA6,Biological_Process
GO_Biological_Process_2023,RNA Export From Nucleus (GO:0006405),6/65,0.001614994797839,0.064342860922996,0,0,5.205342088916496,33.46214363618012,NXF1;CHTOP;DDX39A;YTHDC1;SRSF3;NUP88,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),27/763,0.0020568987873388,0.0801276349823342,0,0,1.918177164880164,11.866910205875808,DLX2;GPS2;ARID4A;IKZF5;FLCN;ZMYM5;PCGF1;EPC1;EP300;TCF7L2;CREBBP;ZNF263;JUN;PLK1;PAX6;NR1D1;HCFC2;THAP1;PER2;SFPQ;DDIT3;MAFF;RARA;ZNF614;MXD1;ATF3;ZNF134,Biological_Process
GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),4/29,0.002256579022468,0.0817664118743419,0,0,8.16125,49.733884787807696,JUN;DDIT3;FOS;JUNB,Biological_Process
GO_Biological_Process_2023,mRNA Splice Site Recognition (GO:0006376),4/29,0.002256579022468,0.0817664118743419,0,0,8.16125,49.733884787807696,PRPF39;YTHDC1;SRSF1;SRSF6,Biological_Process
GO_Biological_Process_2023,Protein Insertion Into ER Membrane (GO:0045048),4/29,0.002256579022468,0.0817664118743419,0,0,8.16125,49.733884787807696,EMC7;GET3;EMC9;RAB5IF,Biological_Process
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),9/147,0.0023313597566183,0.0817664118743419,0,0,3.3510382012160145,20.31165989632605,PPP2CA;DUSP12;DUSP10;PPP2R2A;PPP4R3B;DUSP8;PPM1D;DUSP16;PPM1E,Biological_Process
GO_Biological_Process_2023,Chromatin Organization (GO:0006325),13/268,0.0023321851646988,0.0817664118743419,0,0,2.631539869281046,15.94963054961344,BRD2;CHTOP;INO80D;DDX21;INO80;HCFC2;PER2;SFPQ;GRWD1;H2BC21;WAC;PCGF1;KDM6A,Biological_Process
GO_Biological_Process_2023,N-terminal Protein Amino Acid Acetylation (GO:0006474),3/15,0.0027714396123135,0.0899691414886243,0,0,12.727272727272728,74.94312481283872,CREBBP;NAA25;EP300,Biological_Process
GO_Biological_Process_2023,Regulation Of rRNA Processing (GO:2000232),3/15,0.0027714396123135,0.0899691414886243,0,0,12.727272727272728,74.94312481283872,UTP15;RIOK1;WDR43,Biological_Process
GO_Biological_Process_2023,tRNA Wobble Base Modification (GO:0002097),3/15,0.0027714396123135,0.0899691414886243,0,0,12.727272727272728,74.94312481283872,CTU2;ALKBH1;ALKBH8,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance (GO:0032205),3/15,0.0027714396123135,0.0899691414886243,0,0,12.727272727272728,74.94312481283872,ERCC4;PINX1;TERF2IP,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of MAP Kinase Activity (GO:0043407),5/51,0.0030245304385754,0.0964000337967772,0,0,5.552843682597343,32.21204301799969,DNAJA1;DUSP10;RGS14;DUSP1;DUSP16,Biological_Process
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase I (GO:0006356),4/32,0.0032640338053542,0.0982356936264789,0,0,7.285714285714286,41.70919510428129,UTP15;CREBBP;DDX21;WDR43,Biological_Process
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleus (GO:1900180),5/52,0.0032940018251326,0.0982356936264789,0,0,5.434420309982778,31.06125581980405,LATS1;FLCN;TCF7L2;CREBBP;PLK1,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),6/75,0.003349869415984,0.0982356936264789,0,0,4.4486683359890735,25.35222198619864,PRKRIP1;ZC3H12A;TERF2IP;ATG14;DYNLL1;LRP6,Biological_Process
GO_Biological_Process_2023,"Alternative mRNA Splicing, Via Spliceosome (GO:0000380)",3/16,0.0033623169524179,0.0982356936264789,0,0,11.747652347652348,66.90434826485921,SFPQ;SRSF1;SRSF6,Biological_Process
GO_Biological_Process_2023,Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816),3/16,0.0033623169524179,0.0982356936264789,0,0,11.747652347652348,66.90434826485921,EMC7;GET3;EMC9,Biological_Process
GO_Biological_Process_2023,Endosome Organization (GO:0007032),5/53,0.0035803242862259,0.1006374949269013,0,0,5.320931244560487,29.969091158120097,ATP6V0B;RNASEK;CHMP2B;VPS11;ATP6V0A1,Biological_Process
GO_Biological_Process_2023,mRNA 5'-Splice Site Recognition (GO:0000395),2/5,0.0036111904568625,0.1006374949269013,0,0,33.86701208981002,190.4585185378544,PRPF39;SRSF1,Biological_Process
GO_Biological_Process_2023,ncRNA Catabolic Process (GO:0034661),4/33,0.0036582081925605,0.1006374949269013,0,0,7.034123563218391,39.4669325822471,ZCCHC8;ZC3H4;ZC3H12A;NUDT16L1,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),18/456,0.0036741584000694,0.1006374949269013,0,0,2.129655683080341,11.939768022853045,TCF7L2;JUN;RBM15;RFX3;ARID4A;NR1D1;HINFP;PER2;BCLAF1;SFPQ;PSPC1;DDIT3;RARA;BIRC5;EPC1;ATF5;RCOR3;YAF2,Biological_Process
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),4/34,0.0040834614991473,0.1084592122425047,0,0,6.799305555555556,37.40168964940581,LATS1;KIF18A;PLK1;INO80,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of JNK Cascade (GO:0046329),4/34,0.0040834614991473,0.1084592122425047,0,0,6.799305555555556,37.40168964940581,DNAJA1;DUSP10;GPS2;DUSP16,Biological_Process
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),13/288,0.0043027619420109,0.1117729541284212,0,0,2.4376339393939395,13.281444010094248,TCF7L2;INO80D;HUS1;GTF2H1;INO80;NOC3L;HINFP;SUPV3L1;ERCC4;ALKBH1;GRWD1;TERF2IP;KPNA2,Biological_Process
GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),6/79,0.0043357449405206,0.1117729541284212,0,0,4.204045040522126,22.873628235692816,CREBBP;H2AC25;ERCC4;EP300;TRIAP1;INO80,Biological_Process
GO_Biological_Process_2023,Regulation Of mRNA Processing (GO:0050684),4/35,0.0045408982975267,0.1153651408052821,0,0,6.579637096774194,35.4947104585697,YTHDC1;CWC22;SRSF3;METTL16,Biological_Process
GO_Biological_Process_2023,Lysosomal Lumen Acidification (GO:0007042),3/18,0.0047607187614682,0.1192219998407696,0,0,10.18025974025974,54.43747933402472,ATP6V0B;RNASEK;ATP6V0A1,Biological_Process
GO_Biological_Process_2023,Actin Filament Reorganization (GO:0090527),2/6,0.0053474268679747,0.1266762067508084,0,0,25.39896373056995,132.86552987269167,CASS4;WHAMM,Biological_Process
GO_Biological_Process_2023,Ribosomal Large Subunit Export From Nucleus (GO:0000055),2/6,0.0053474268679747,0.1266762067508084,0,0,25.39896373056995,132.86552987269167,NMD3;NUP88,Biological_Process
GO_Biological_Process_2023,Ribosomal Small Subunit Export From Nucleus (GO:0000056),2/6,0.0053474268679747,0.1266762067508084,0,0,25.39896373056995,132.86552987269167,LTV1;NUP88,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of p38MAPK Cascade (GO:1903753),2/6,0.0053474268679747,0.1266762067508084,0,0,25.39896373056995,132.86552987269167,DUSP10;DUSP1,Biological_Process
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),4/37,0.0055566084282281,0.1298764609957867,0,0,6.180239898989899,32.0925479735516,DUSP10;GADD45B;DUSP1;ZC3H12A,Biological_Process
GO_Biological_Process_2023,DNA-templated Transcription (GO:0006351),10/199,0.0056380691470424,0.1300465159837558,0,0,2.7187088827300467,14.078055370539817,CRCP;RRAGC;POLR1C;TAF1A;EPC1;DDX21;GTF2H1;TFB2M;THAP1;NFKBIB,Biological_Process
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),7/111,0.0059298474418804,0.1350002930599532,0,0,3.4462951746416315,17.671763491759545,KIF18A;STAG1;PLK1;CHMP2B;PINX1;INO80;PIBF1,Biological_Process
GO_Biological_Process_2023,Histone Acetylation (GO:0016573),5/60,0.0061044647290275,0.1351116245033561,0,0,4.642060289579872,23.66863458698421,CREBBP;ING3;EP300;EPC1;TAF2,Biological_Process
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),4/38,0.0061169546342547,0.1351116245033561,0,0,5.998161764705882,30.57077657340551,LATS1;PLK1;TAF2;AURKA,Biological_Process
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),6/85,0.0061948102053215,0.1351116245033561,0,0,3.8835575584863142,19.744175178101067,STAG1;PLK1;SBDS;BIRC5;PIBF1;AURKA,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),14/336,0.0062430357015241,0.1351116245033561,0,0,2.242501743780516,11.383586316109136,TIPARP;NUDT16L1;PPM1D;PTBP2;HINFP;AURKA;FLCN;PTRH2;ZC3H12A;NPTN;EPC1;DXO;METTL16;HRAS,Biological_Process
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Assembly (GO:1901673),3/20,0.0064631445374811,0.1381694191976159,0,0,8.981665393430099,45.28231730882637,PLK1;CHMP2B;DRG1,Biological_Process
GO_Biological_Process_2023,Internal Peptidyl-Lysine Acetylation (GO:0018393),4/39,0.0067136276786658,0.138313714333844,0,0,5.826488095238095,29.15350810413517,CREBBP;ING3;EP300;EPC1,Biological_Process
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),6/87,0.0069268098852824,0.138313714333844,0,0,3.7872794260228817,18.831701220826385,PER2;TCF7L2;STXBP4;RFX3;NR1D1;STX1A,Biological_Process
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),4/40,0.0073475886451162,0.138313714333844,0,0,5.664351851851852,27.831130633475752,LATS1;PLK1;TAF2;AURKA,Biological_Process
GO_Biological_Process_2023,Nucleic Acid-Templated Transcription (GO:0097659),4/40,0.0073475886451162,0.138313714333844,0,0,5.664351851851852,27.831130633475752,RRAGC;EPC1;THAP1;NFKBIB,Biological_Process
GO_Biological_Process_2023,Regulation Of Protein Localization To Nucleolus (GO:1904749),2/7,0.0073906899722154,0.138313714333844,0,0,20.318134715025906,99.71194064313907,PINX1;NMD3,Biological_Process
GO_Biological_Process_2023,Cytoplasmic Sequestering Of NF-kappaB (GO:0007253),2/7,0.0073906899722154,0.138313714333844,0,0,20.318134715025906,99.71194064313907,NFKBIA;NFKBIB,Biological_Process
GO_Biological_Process_2023,Termination Of RNA Polymerase II Transcription (GO:0006369),2/7,0.0073906899722154,0.138313714333844,0,0,20.318134715025906,99.71194064313907,SCAF8;PCF11,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of Circadian Rhythm (GO:0042754),2/7,0.0073906899722154,0.138313714333844,0,0,20.318134715025906,99.71194064313907,PER2;SFPQ,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119),2/7,0.0073906899722154,0.138313714333844,0,0,20.318134715025906,99.71194064313907,ZC3H12A;DYNLL1,Biological_Process
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription In Response To Stress (GO:0043620),2/7,0.0073906899722154,0.138313714333844,0,0,20.318134715025906,99.71194064313907,RGS14;DDIT3,Biological_Process
GO_Biological_Process_2023,Focal Adhesion Assembly (GO:0048041),3/21,0.0074332439416859,0.138313714333844,0,0,8.482251082251082,41.57823825855717,WHAMM;DYNLL1;THSD1,Biological_Process
GO_Biological_Process_2023,Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679),3/21,0.0074332439416859,0.138313714333844,0,0,8.482251082251082,41.57823825855717,EP300;PAX6;H1-0,Biological_Process
GO_Biological_Process_2023,Telomere Organization (GO:0032200),5/63,0.0074956091624159,0.138313714333844,0,0,4.401278473035023,21.53738277789167,INO80D;ERCC4;HUS1;TERF2IP;INO80,Biological_Process
GO_Biological_Process_2023,Negative Regulation Of DNA Recombination (GO:0045910),4/41,0.0080197667271381,0.1464442820070128,0,0,5.51097972972973,26.595139175733177,KLHL15;TERF2IP;H1-0;H1-2,Biological_Process
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),15/384,0.0083861034562362,0.1496543164298926,0,0,2.097146842782101,10.026835060201108,PPP1R15A;STXBP4;HUS1;GTF2H1;INO80;PPP4R3B;CDKN2AIP;ALKBH8;HINFP;BCLAF1;ERCC4;ALKBH1;DDIT3;ZC3H12A;WAC,Biological_Process
GO_Biological_Process_2023,Inositol Phosphate Metabolic Process (GO:0043647),3/22,0.0084847977433121,0.1496543164298926,0,0,8.035406698564593,38.32470525336384,NUDT9;SYNJ1;IP6K1,Biological_Process
GO_Biological_Process_2023,rRNA Methylation (GO:0031167),3/22,0.0084847977433121,0.1496543164298926,0,0,8.035406698564593,38.32470525336384,NOP2;TFB2M;METTL16,Biological_Process
